Current,,
,,
證券代碼,年月日,報酬率％
2029 盛餘,2000/05/30,0
2030 彰源,2000/05/30,-1.0582
2031 新光鋼,2000/05/30,-0.3817
2032 新鋼,2000/05/30,3.6364
2033 佳大,2000/05/30,-0.5988
2034 允強,2000/05/30,0
2101 南港,2000/05/30,1.6495
2102 泰豐,2000/05/30,6.6986
2103 台橡,2000/05/30,0.4878
2104 國際中橡,2000/05/30,-0.2294
2105 正新,2000/05/30,0
2106 建大,2000/05/30,-0.7519
2107 厚生,2000/05/30,1.3245
2108 南帝,2000/05/30,-0.3571
2109 華豐,2000/05/30,0.5435
2201 裕隆,2000/05/30,-1.7167
2204 中華,2000/05/30,0.625
2206 三陽工業,2000/05/30,-0.5208
2207 和泰車,2000/05/30,-2.7132
2301 光寶科,2000/05/30,3.0075
2302 麗正,2000/05/30,1.4545
2303 聯電,2000/05/30,6.3584
2305 全友,2000/05/30,0.7752
2308 台達電,2000/05/30,3.2028
2312 金寶,2000/05/30,0.7194
2313 華通,2000/05/30,0.5714
2314 台揚,2000/05/30,-1.4815
2316 楠梓電,2000/05/30,6.6038
2317 鴻海,2000/05/30,1.1494
2321 東訊,2000/05/30,1.1696
2323 中環,2000/05/30,-5.0781
2324 仁寶,2000/05/30,2.8571
2327 國巨,2000/05/30,3
2328 廣宇,2000/05/30,1.2766
2329 華泰,2000/05/30,2.0408
2330 台積電,2000/05/30,3.7801
2331 精英,2000/05/30,0.3802
2332 友訊,2000/05/30,2.139
2337 旺宏,2000/05/30,3.2967
2338 光罩,2000/05/30,6.7708
2340 光磊,2000/05/30,3.5088
2342 茂矽,2000/05/30,3.125
2344 華邦電,2000/05/30,3.9326
2345 智邦,2000/05/30,2.0134
2347 聯強,2000/05/30,3.7736
2348 海悅,2000/05/30,6.7308
2349 錸德,2000/05/30,-6.8493
2351 順德,2000/05/30,4.3127
2352 佳世達,2000/05/30,3.6735
2353 宏碁,2000/05/30,2.4648
2354 鴻準,2000/05/30,2.0134
2355 敬鵬,2000/05/30,3.9604
2356 英業達,2000/05/30,3.6232
2357 華碩,2000/05/30,4.2254
2358 廷鑫,2000/05/30,1.8349
2359 所羅門,2000/05/30,2.6087
2360 致茂,2000/05/30,1.5789
2362 藍天,2000/05/30,2.5974
2363 矽統,2000/05/30,0
2364 倫飛,2000/05/30,3.2258
2365 昆盈,2000/05/30,0.9009
2367 燿華,2000/05/30,3.7736
2368 金像電,2000/05/30,1.9048
2369 菱生,2000/05/30,2.7778
2371 大同,2000/05/30,1.0638
2373 震旦行,2000/05/30,3.7143
2374 佳能,2000/05/30,4.3478
2375 凱美,2000/05/30,1.6667
2376 技嘉,2000/05/30,1.6854
2377 微星,2000/05/30,3.5176
2379 瑞昱,2000/05/30,0.4348
2380 虹光,2000/05/30,3.3835
2382 廣達,2000/05/30,6.8293
2383 台光電,2000/05/30,6.5421
2385 群光,2000/05/30,0.905
2387 精元,2000/05/30,3.3557
2388 威盛,2000/05/30,-0.4
2390 云辰,2000/05/30,-1.9108
2392 正崴,2000/05/30,0
2393 億光,2000/05/30,2.1429
2395 研華,2000/05/30,-0.9479
2397 友通,2000/05/30,0
2399 映泰,2000/05/30,3.125
2401 凌陽,2000/05/30,3.9773
2402 毅嘉,2000/05/30,1.2658
2404 漢唐,2000/05/30,3.3333
2405 浩鑫,2000/05/30,2.0833
2406 國碩,2000/05/30,-5.8824
2413 環科,2000/05/30,-0.7813
2414 精技,2000/05/30,6.7416
2415 錩新,2000/05/30,6.3694
2417 圓剛,2000/05/30,3.1915
2419 仲琦,2000/05/30,-1.4925
2420 新巨,2000/05/30,0.6042
2421 建準,2000/05/30,0.9804
2423 固緯,2000/05/30,0.9231
2424 隴華,2000/05/30,2.1898
2425 承啟,2000/05/30,2.439
2426 鼎元,2000/05/30,0.9346
2427 三商電,2000/05/30,6.7164
2428 興勤,2000/05/30,-1.25
2429 銘旺科,2000/05/30,1.2397
2430 燦坤,2000/05/30,3.5088
2431 聯昌,2000/05/30,1
2433 互盛電,2000/05/30,0.8197
2434 統懋,2000/05/30,4.4025
2436 偉詮電,2000/05/30,0.995
2438 翔耀,2000/05/30,3.8462
2439 美律,2000/05/30,-0.9615
2457 飛宏,2000/05/30,2.7027
2458 義隆,2000/05/30,-3.3333
2459 敦吉,2000/05/30,6.6116
2460 建通,2000/05/30,-1.4019
2461 光群雷,2000/05/30,0.6711
2462 良得電,2000/05/30,6.1856
2464 盟立,2000/05/30,1.145
2465 麗臺,2000/05/30,6.1224
2466 冠西電,2000/05/30,6.015
2467 志聖,2000/05/30,0.6667
2468 華經,2000/05/30,6.8376
2471 資通,2000/05/30,2.9586
2472 立隆電,2000/05/30,6.993
2474 可成,2000/05/30,1.1561
2476 鉅祥,2000/05/30,6.1728
2477 美隆電,2000/05/30,1.1834
2478 大毅,2000/05/30,-0.8065
2480 敦陽科,2000/05/30,5.1051
2481 強茂,2000/05/30,-2.7778
2482 連宇,2000/05/30,-0.4963
2483 百容,2000/05/30,-1.6529
2484 希華,2000/05/30,2.6316
2485 兆赫,2000/05/30,1.7143
2486 一詮,2000/05/30,0.8333
2489 瑞軒,2000/05/30,0
2491 吉祥全,2000/05/30,6.812
2492 華新科,2000/05/30,-4.4944
2501 國建,2000/05/30,1.9231
2504 國產,2000/05/30,1.7751
2505 國揚,2000/05/30,-0.8
2506 太設,2000/05/30,2.5974
2509 全坤建,2000/05/30,0.3891
2511 太子,2000/05/30,0.7752
2514 龍邦,2000/05/30,2.7027
2515 中工,2000/05/30,1.3605
2516 新建,2000/05/30,2.3622
2520 冠德,2000/05/30,0.463
2524 京城,2000/05/30,6.8182
2527 宏璟,2000/05/30,1.8605
2528 皇普,2000/05/30,6.7961
2530 華建,2000/05/30,2.0619
2534 宏盛,2000/05/30,0
2535 達欣工,2000/05/30,0.5556
2536 宏普,2000/05/30,3.7209
2537 聯上發,2000/05/30,2.7397
2538 基泰,2000/05/30,2.1898
2539 櫻花建,2000/05/30,4.6272
2540 愛山林,2000/05/30,-0.5291
2542 興富發,2000/05/30,4.3956
2543 皇昌,2000/05/30,1.1194
2545 皇翔,2000/05/30,-0.3717
2546 根基,2000/05/30,0
2601 益航,2000/05/30,2.381
2603 長榮,2000/05/30,0.7576
2605 新興,2000/05/30,1.4563
2606 裕民,2000/05/30,2.2936
2607 榮運,2000/05/30,-0.4016
2608 嘉里大榮,2000/05/30,0.5587
2609 陽明,2000/05/30,0.5405
2610 華航,2000/05/30,2.1164
2611 志信,2000/05/30,0.8197
2612 中航,2000/05/30,0.4149
2613 中櫃,2000/05/30,-2.1277
2614 東森,2000/05/30,6.383
2615 萬海,2000/05/30,1.1194
2616 山隆,2000/05/30,1.2346
2617 台航,2000/05/30,0.7042
2618 長榮航,2000/05/30,3.125
2701 萬企,2000/05/30,0
2702 華園,2000/05/30,-1.0811
2704 國賓,2000/05/30,-1.9231
2705 六福,2000/05/30,0.4464
2706 第一店,2000/05/30,0
2707 晶華,2000/05/30,7
2801 彰銀,2000/05/30,0
2809 京城銀,2000/05/30,0
2812 台中銀,2000/05/30,0
2816 旺旺保,2000/05/30,3.4615
2820 華票,2000/05/30,1
2823 中壽,2000/05/30,0
2832 台產,2000/05/30,-1.2698
2834 臺企銀,2000/05/30,1.0101
2836 高雄銀,2000/05/30,-0.6211
2838 聯邦銀,2000/05/30,0
2841 台開,2000/05/30,-4.0816
2845 遠東銀,2000/05/30,0
2849 安泰銀,2000/05/30,0
2850 新產,2000/05/30,-1.992
2855 統一證,2000/05/30,1.7241
2901 欣欣,2000/05/30,0
2903 遠百,2000/05/30,1.2121
2904 匯僑,2000/05/30,0
2905 三商,2000/05/30,2.7491
2906 高林,2000/05/30,1.676
2908 特力,2000/05/30,0.639
2910 統領,2000/05/30,0
2911 麗嬰房,2000/05/30,-0.7813
2912 統一超,2000/05/30,2.6316
2913 農林,2000/05/30,3.012
2915 潤泰全,2000/05/30,0
3024 憶聲,2000/05/30,2.2613
3026 禾伸堂,2000/05/30,-2.3018
3027 盛達,2000/05/30,6.338
3029 零壹,2000/05/30,1.1765
3035 智原,2000/05/30,5.4054
3037 欣興,2000/05/30,3.6496
3041 揚智,2000/05/30,1.5686
3052 夆典,2000/05/30,0
4306 炎洲,2000/05/30,2.1277
4414 如興,2000/05/30,-0.5263
5007 三星,2000/05/30,2
5388 中磊,2000/05/30,4.0984
5434 崇越,2000/05/30,6.8376
5515 建國,2000/05/30,-3.7543
5519 隆大,2000/05/30,-0.6494
5521 工信,2000/05/30,-0.6623
5522 遠雄,2000/05/30,-0.9009
5525 順天,2000/05/30,-1.8519
5607 遠雄港,2000/05/30,-1.7857
6005 群益證,2000/05/30,3.7037
6183 關貿,2000/05/30,0.7874
6191 精成科,2000/05/30,0
8926 台汽電,2000/05/30,-1.1696
9902 台火,2000/05/30,6.7227
9904 寶成,2000/05/30,2.2222
9905 大華,2000/05/30,4.1812
9906 欣巴巴,2000/05/30,-0.5797
9907 統一實,2000/05/30,1.2821
9908 大台北,2000/05/30,0
9910 豐泰,2000/05/30,0.7895
9911 櫻花,2000/05/30,-1.0989
9912 偉聯,2000/05/30,1.5152
9914 美利達,2000/05/30,1.385
9917 中保科,2000/05/30,-1.5385
9918 欣天然,2000/05/30,0.495
9919 康那香,2000/05/30,-1.4925
9921 巨大,2000/05/30,-0.4167
9924 福興,2000/05/30,1.5625
9925 新保,2000/05/30,1.6598
9926 新海,2000/05/30,-0.5
9927 泰銘,2000/05/30,0
9928 中視,2000/05/30,0.6276
9929 秋雨,2000/05/30,0
9930 中聯資源,2000/05/30,0.6803
9931 欣高,2000/05/30,-2.6217
9933 中鼎,2000/05/30,1.1952
9934 成霖,2000/05/30,0
9935 慶豐富,2000/05/30,1.6667
9937 全國,2000/05/30,2.7569
9940 信義,2000/05/30,0
9941 裕融,2000/05/30,1.6529
9945 潤泰新,2000/05/30,0
Y9999 加權指數,2000/05/29,0.3364
1101 台泥,2000/05/29,4.2146
1102 亞泥,2000/05/29,-0.4405
1103 嘉泥,2000/05/29,-1.5707
1104 環泥,2000/05/29,0.565
1108 幸福,2000/05/29,0
1109 信大,2000/05/29,0
1110 東泥,2000/05/29,0
1201 味全,2000/05/29,0.4785
1203 味王,2000/05/29,4.4177
1210 大成,2000/05/29,1.6807
1213 大飲,2000/05/29,-1.0601
1215 卜蜂,2000/05/29,0.5025
1216 統一,2000/05/29,-0.8439
1217 愛之味,2000/05/29,0.4386
1218 泰山,2000/05/29,1.3825
1219 福壽,2000/05/29,1.5873
1220 台榮,2000/05/29,0
1225 福懋油,2000/05/29,3.9474
1227 佳格,2000/05/29,0
1229 聯華,2000/05/29,1.8868
1231 聯華食,2000/05/29,3.8806
1232 大統益,2000/05/29,-0.7353
1233 天仁,2000/05/29,-0.3704
1234 黑松,2000/05/29,-1.5936
1235 興泰,2000/05/29,-1.5
1236 宏亞,2000/05/29,0
1301 台塑,2000/05/29,0
1303 南亞,2000/05/29,0.7692
1304 台聚,2000/05/29,6.0302
1305 華夏,2000/05/29,6.9892
1307 三芳,2000/05/29,4.5714
1308 亞聚,2000/05/29,6.7308
1309 台達化,2000/05/29,6.8966
1310 台苯,2000/05/29,6.5789
1312 國喬,2000/05/29,6.8441
1313 聯成,2000/05/29,6.9364
1314 中石化,2000/05/29,1.8634
1315 達新,2000/05/29,1.6064
1316 上曜,2000/05/29,2.8249
1319 東陽,2000/05/29,1.6304
1321 大洋,2000/05/29,0.625
1323 永裕,2000/05/29,4
1324 地球,2000/05/29,-1.0336
1325 恒大,2000/05/29,-0.8696
1326 台化,2000/05/29,1.6355
1402 遠東新,2000/05/29,2.0964
1409 新纖,2000/05/29,0
1410 南染,2000/05/29,0.9901
1413 宏洲,2000/05/29,0
1414 東和,2000/05/29,0
1416 廣豐,2000/05/29,0
1417 嘉裕,2000/05/29,2.5157
1418 東華,2000/05/29,-1.1236
1419 新紡,2000/05/29,2.5
1423 利華,2000/05/29,1.5504
1432 大魯閣,2000/05/29,-2.9126
1434 福懋,2000/05/29,1.7778
1435 中福,2000/05/29,-1.3216
1436 華友聯,2000/05/29,3.5211
1437 勤益控,2000/05/29,6.5574
1438 三地開發,2000/05/29,0.9434
1439 中和,2000/05/29,2.8037
1440 南紡,2000/05/29,0.641
1441 大東,2000/05/29,-0.7874
1442 名軒,2000/05/29,-0.4717
1443 立益,2000/05/29,-0.7874
1444 力麗,2000/05/29,-0.641
1445 大宇,2000/05/29,6.7568
1446 宏和,2000/05/29,2.4096
1447 力鵬,2000/05/29,0
1449 佳和,2000/05/29,-3.1915
1451 年興,2000/05/29,0
1452 宏益,2000/05/29,0.6061
1453 大將,2000/05/29,-0.2208
1454 台富,2000/05/29,0.5464
1455 集盛,2000/05/29,-1.105
1456 怡華,2000/05/29,0
1457 宜進,2000/05/29,0
1459 聯發,2000/05/29,0.5102
1460 宏遠,2000/05/29,-0.5495
1463 強盛,2000/05/29,-0.7813
1464 得力,2000/05/29,1.4493
1465 偉全,2000/05/29,-0.5348
1466 聚隆,2000/05/29,2.1053
1467 南緯,2000/05/29,-1.8018
1468 昶和,2000/05/29,0
1470 大統新創,2000/05/29,-0.6369
1471 首利,2000/05/29,-1.5306
1472 三洋紡,2000/05/29,1.1111
1473 台南,2000/05/29,0
1474 弘裕,2000/05/29,-1.4085
1475 業旺,2000/05/29,5
1503 士電,2000/05/29,1.8051
1504 東元,2000/05/29,0.7979
1506 正道,2000/05/29,-2.2727
1507 永大,2000/05/29,-0.5587
1512 瑞利,2000/05/29,6.9182
1513 中興電,2000/05/29,4.2424
1514 亞力,2000/05/29,0.5291
1515 力山,2000/05/29,-1.5385
1516 川飛,2000/05/29,0
1517 利奇,2000/05/29,2
1519 華城,2000/05/29,1.4164
1521 大億,2000/05/29,-2.7273
1522 堤維西,2000/05/29,-0.9434
1524 耿鼎,2000/05/29,-2.381
1525 江申,2000/05/29,0
1526 日馳,2000/05/29,1.7699
1527 鑽全,2000/05/29,-0.4149
1528 恩德,2000/05/29,1.9011
1529 樂士,2000/05/29,0
1530 亞崴,2000/05/29,5.2941
1531 高林股,2000/05/29,0
1532 勤美,2000/05/29,1.1407
1535 中宇,2000/05/29,2.2472
1536 和大,2000/05/29,0
1538 正峰,2000/05/29,1.5267
1540 喬福,2000/05/29,0
1603 華電,2000/05/29,1.0204
1604 聲寶,2000/05/29,0
1605 華新,2000/05/29,1.626
1608 華榮,2000/05/29,-2.551
1609 大亞,2000/05/29,0
1611 中電,2000/05/29,-0.5181
1612 宏泰,2000/05/29,0.5747
1614 三洋電,2000/05/29,-0.7326
1615 大山,2000/05/29,-3.1008
1616 億泰,2000/05/29,3.1746
1617 榮星,2000/05/29,0
1618 合機,2000/05/29,0
1701 中化,2000/05/29,6.5934
1702 南僑,2000/05/29,3.0303
1707 葡萄王,2000/05/29,6.6929
1708 東鹼,2000/05/29,3.7915
1709 和益,2000/05/29,3.7975
1710 東聯,2000/05/29,2.6596
1711 永光,2000/05/29,5.8252
1712 興農,2000/05/29,4.4872
1713 國化,2000/05/29,6.2937
1714 和桐,2000/05/29,2.3179
1717 長興,2000/05/29,3.1983
1718 中纖,2000/05/29,3.6765
1720 生達,2000/05/29,6.7568
1721 三晃,2000/05/29,3.4483
1722 台肥,2000/05/29,0.5277
1723 中碳,2000/05/29,0.9804
1724 台硝,2000/05/29,0
1725 元禎,2000/05/29,0.3759
1726 永記,2000/05/29,-0.9615
1727 中華化,2000/05/29,1.3514
1730 花仙子,2000/05/29,-0.885
1731 美吾華,2000/05/29,3.1128
1732 毛寶,2000/05/29,0.33
1802 台玻,2000/05/29,1.1111
1805 寶徠,2000/05/29,-6.962
1806 冠軍,2000/05/29,0
1808 潤隆,2000/05/29,0.9804
1809 中釉,2000/05/29,0
1810 和成,2000/05/29,0.8511
1903 士紙,2000/05/29,2.5445
1904 正隆,2000/05/29,-0.3745
1905 華紙,2000/05/29,1.7544
1906 寶隆,2000/05/29,2.9661
1907 永豐餘,2000/05/29,4.6512
1909 榮成,2000/05/29,0.5618
2002 中鋼,2000/05/29,0.8811
2006 東和鋼鐵,2000/05/29,-0.5208
2007 燁興,2000/05/29,3.7975
2008 高興昌,2000/05/29,2.5478
2009 第一銅,2000/05/29,-0.5814
2010 春源,2000/05/29,0.3831
2012 春雨,2000/05/29,0.6536
2013 中鋼構,2000/05/29,1.0753
2014 中鴻,2000/05/29,6.5868
2015 豐興,2000/05/29,-0.7634
2017 官田鋼,2000/05/29,4.1096
2020 美亞,2000/05/29,0.6135
2022 聚亨,2000/05/29,1.3333
2023 燁輝,2000/05/29,1.9737
2024 志聯,2000/05/29,0
2025 千興,2000/05/29,0
2027 大成鋼,2000/05/29,0
2028 威致,2000/05/29,0
2029 盛餘,2000/05/29,0.4167
2030 彰源,2000/05/29,0
2031 新光鋼,2000/05/29,0.3831
2032 新鋼,2000/05/29,6.7961
2033 佳大,2000/05/29,0
2034 允強,2000/05/29,-2.2305
2101 南港,2000/05/29,0
2102 泰豐,2000/05/29,6.6327
2103 台橡,2000/05/29,-0.4854
2104 國際中橡,2000/05/29,5.314
2105 正新,2000/05/29,0.3968
2106 建大,2000/05/29,1.9157
2107 厚生,2000/05/29,1.3423
2108 南帝,2000/05/29,0
2109 華豐,2000/05/29,0
2201 裕隆,2000/05/29,0
2204 中華,2000/05/29,-0.9288
2206 三陽工業,2000/05/29,-1.0309
2207 和泰車,2000/05/29,0.3891
2301 光寶科,2000/05/29,-0.7463
2302 麗正,2000/05/29,0
2303 聯電,2000/05/29,0
2305 全友,2000/05/29,5.7377
2308 台達電,2000/05/29,-0.3546
2312 金寶,2000/05/29,1.956
2313 華通,2000/05/29,-2.7778
2314 台揚,2000/05/29,0.7463
2316 楠梓電,2000/05/29,0.9524
2317 鴻海,2000/05/29,-2.6119
2321 東訊,2000/05/29,0
2323 中環,2000/05/29,0.7874
2324 仁寶,2000/05/29,2.1898
2327 國巨,2000/05/29,0
2328 廣宇,2000/05/29,0.8584
2329 華泰,2000/05/29,0.616
2330 台積電,2000/05/29,0
2331 精英,2000/05/29,5.2
2332 友訊,2000/05/29,1.6304
2337 旺宏,2000/05/29,1.676
2338 光罩,2000/05/29,2.9491
2340 光磊,2000/05/29,0
2342 茂矽,2000/05/29,3.2258
2344 華邦電,2000/05/29,5.3254
2345 智邦,2000/05/29,0
2347 聯強,2000/05/29,0.6329
2348 海悅,2000/05/29,0.9709
2349 錸德,2000/05/29,-1.3514
2351 順德,2000/05/29,1.9231
2352 佳世達,2000/05/29,-2
2353 宏碁,2000/05/29,-1.3889
2354 鴻準,2000/05/29,2.0548
2355 敬鵬,2000/05/29,0
2356 英業達,2000/05/29,0
2357 華碩,2000/05/29,0.7092
2358 廷鑫,2000/05/29,-0.9091
2359 所羅門,2000/05/29,0.8772
2360 致茂,2000/05/29,0
2362 藍天,2000/05/29,0.4348
2363 矽統,2000/05/29,0
2364 倫飛,2000/05/29,-1.0638
2365 昆盈,2000/05/29,0
2367 燿華,2000/05/29,0.4739
2368 金像電,2000/05/29,0.9615
2369 菱生,2000/05/29,0.9346
2371 大同,2000/05/29,-0.3534
2373 震旦行,2000/05/29,2.9412
2374 佳能,2000/05/29,-0.361
2375 凱美,2000/05/29,2.1277
2376 技嘉,2000/05/29,-2.1978
2377 微星,2000/05/29,0
2379 瑞昱,2000/05/29,-1.2876
2380 虹光,2000/05/29,0.7576
2382 廣達,2000/05/29,1.4851
2383 台光電,2000/05/29,1.9048
2385 群光,2000/05/29,0.4545
2387 精元,2000/05/29,-0.9967
2388 威盛,2000/05/29,-0.7937
2390 云辰,2000/05/29,0.641
2392 正崴,2000/05/29,-1.4925
2393 億光,2000/05/29,-1.4085
2395 研華,2000/05/29,0.4762
2397 友通,2000/05/29,2.0408
2399 映泰,2000/05/29,0
2401 凌陽,2000/05/29,-1.676
2402 毅嘉,2000/05/29,-1.25
2404 漢唐,2000/05/29,0.8403
2405 浩鑫,2000/05/29,-1.0309
2406 國碩,2000/05/29,0.7407
2413 環科,2000/05/29,4.065
2414 精技,2000/05/29,-1.1111
2415 錩新,2000/05/29,0
2417 圓剛,2000/05/29,0.6424
2419 仲琦,2000/05/29,3.876
2420 新巨,2000/05/29,1.5337
2421 建準,2000/05/29,-1.4493
2423 固緯,2000/05/29,0.3086
2424 隴華,2000/05/29,3.3962
2425 承啟,2000/05/29,4.0609
2426 鼎元,2000/05/29,-0.9259
2427 三商電,2000/05/29,3.0769
2428 興勤,2000/05/29,3.3592
2429 銘旺科,2000/05/29,1.2552
2430 燦坤,2000/05/29,0
2431 聯昌,2000/05/29,0
2433 互盛電,2000/05/29,0
2434 統懋,2000/05/29,6.7114
2436 偉詮電,2000/05/29,-1.4706
2438 翔耀,2000/05/29,-1.8868
2439 美律,2000/05/29,1.9608
2457 飛宏,2000/05/29,1.9685
2458 義隆,2000/05/29,1.6949
2459 敦吉,2000/05/29,1.6807
2460 建通,2000/05/29,7
2461 光群雷,2000/05/29,1.3605
2462 良得電,2000/05/29,2.1053
2464 盟立,2000/05/29,1.1583
2465 麗臺,2000/05/29,1.8711
2466 冠西電,2000/05/29,6.8273
2467 志聖,2000/05/29,1.3514
2468 華經,2000/05/29,6.3636
2471 資通,2000/05/29,1.8072
2472 立隆電,2000/05/29,6.7164
2474 可成,2000/05/29,-1.7045
2476 鉅祥,2000/05/29,0
2477 美隆電,2000/05/29,0
2478 大毅,2000/05/29,0.813
2480 敦陽科,2000/05/29,0.3012
2481 強茂,2000/05/29,3.2258
2482 連宇,2000/05/29,3.3333
2483 百容,2000/05/29,2.5424
2484 希華,2000/05/29,2.0134
2485 兆赫,2000/05/29,-2.7778
2486 一詮,2000/05/29,0.8403
2489 瑞軒,2000/05/29,1.3793
2491 吉祥全,2000/05/29,6.9971
2492 華新科,2000/05/29,5.9524
2501 國建,2000/05/29,-0.9524
2504 國產,2000/05/29,-0.5882
2505 國揚,2000/05/29,-1.3158
2506 太設,2000/05/29,1.7621
2509 全坤建,2000/05/29,-1.1538
2511 太子,2000/05/29,0.7813
2514 龍邦,2000/05/29,-2.6316
2515 中工,2000/05/29,-0.6757
2516 新建,2000/05/29,0
2520 冠德,2000/05/29,1.4085
2524 京城,2000/05/29,6.7961
2527 宏璟,2000/05/29,-0.463
2528 皇普,2000/05/29,0.6515
2530 華建,2000/05/29,-0.5128
2534 宏盛,2000/05/29,0.4132
2535 達欣工,2000/05/29,1.1236
2536 宏普,2000/05/29,0
2537 聯上發,2000/05/29,-2.6667
2538 基泰,2000/05/29,-1.4388
2539 櫻花建,2000/05/29,-5.8111
2540 愛山林,2000/05/29,-1.0471
2542 興富發,2000/05/29,0
2543 皇昌,2000/05/29,-0.7407
2545 皇翔,2000/05/29,-2.8881
2546 根基,2000/05/29,0
2601 益航,2000/05/29,-0.7874
2603 長榮,2000/05/29,-1.1236
2605 新興,2000/05/29,0
2606 裕民,2000/05/29,0
2607 榮運,2000/05/29,0.8097
2608 嘉里大榮,2000/05/29,-1.105
2609 陽明,2000/05/29,-1.5957
2610 華航,2000/05/29,1.0695
2611 志信,2000/05/29,0.4115
2612 中航,2000/05/29,1.2605
2613 中櫃,2000/05/29,5.0279
2614 東森,2000/05/29,6.8182
2615 萬海,2000/05/29,-1.8315
2616 山隆,2000/05/29,-1.8182
2617 台航,2000/05/29,-1.3889
2618 長榮航,2000/05/29,3.2258
2701 萬企,2000/05/29,0
2702 華園,2000/05/29,1.0929
2704 國賓,2000/05/29,3.1746
2705 六福,2000/05/29,1.3575
2706 第一店,2000/05/29,0
2707 晶華,2000/05/29,0.5025
2801 彰銀,2000/05/29,0.7605
2809 京城銀,2000/05/29,-0.5882
2812 台中銀,2000/05/29,2.1739
2816 旺旺保,2000/05/29,0.7752
2820 華票,2000/05/29,-0.9901
2823 中壽,2000/05/29,-1.31
2832 台產,2000/05/29,-1.2539
2834 臺企銀,2000/05/29,0.5076
2836 高雄銀,2000/05/29,1.2579
2838 聯邦銀,2000/05/29,-1.3333
2841 台開,2000/05/29,-5.1613
2845 遠東銀,2000/05/29,-1.7857
2849 安泰銀,2000/05/29,0
2850 新產,2000/05/29,-0.7905
2855 統一證,2000/05/29,-0.4292
2901 欣欣,2000/05/29,0
2903 遠百,2000/05/29,0.6098
2904 匯僑,2000/05/29,0
2905 三商,2000/05/29,0.692
2906 高林,2000/05/29,0
2908 特力,2000/05/29,0.6431
2910 統領,2000/05/29,0.2165
2911 麗嬰房,2000/05/29,0
2912 統一超,2000/05/29,0.4405
2913 農林,2000/05/29,2.4691
2915 潤泰全,2000/05/29,6.6202
3024 憶聲,2000/05/29,4.7368
3026 禾伸堂,2000/05/29,1.2953
3027 盛達,2000/05/29,0.7092
3029 零壹,2000/05/29,6.25
3035 智原,2000/05/29,4.4355
3037 欣興,2000/05/29,4.5802
3041 揚智,2000/05/29,3.6585
3052 夆典,2000/05/29,0.4505
4306 炎洲,2000/05/29,0
4414 如興,2000/05/29,-0.2625
5007 三星,2000/05/29,-1.9608
5388 中磊,2000/05/29,-1.2146
5434 崇越,2000/05/29,6.8493
5515 建國,2000/05/29,0.3425
5519 隆大,2000/05/29,1.3158
5521 工信,2000/05/29,-0.6579
5522 遠雄,2000/05/29,0.9091
5525 順天,2000/05/29,-1.8182
5607 遠雄港,2000/05/29,2.7523
6005 群益證,2000/05/29,-1.8182
6183 關貿,2000/05/29,6.7227
6191 精成科,2000/05/29,2.9412
8926 台汽電,2000/05/29,1.7857
9902 台火,2000/05/29,6.7265
9904 寶成,2000/05/29,0
9905 大華,2000/05/29,1.773
9906 欣巴巴,2000/05/29,-2.5424
9907 統一實,2000/05/29,0.4292
9908 大台北,2000/05/29,2.0513
9910 豐泰,2000/05/29,0
9911 櫻花,2000/05/29,-1.087
9912 偉聯,2000/05/29,1.1494
9914 美利達,2000/05/29,0
9917 中保科,2000/05/29,1.5625
9918 欣天然,2000/05/29,0
9919 康那香,2000/05/29,-1.9512
9921 巨大,2000/05/29,1.0526
9924 福興,2000/05/29,-1.5385
9925 新保,2000/05/29,1.4737
9926 新海,2000/05/29,1.5228
9927 泰銘,2000/05/29,1.0753
9928 中視,2000/05/29,-0.8299
9929 秋雨,2000/05/29,5.3097
9930 中聯資源,2000/05/29,0.6849
9931 欣高,2000/05/29,0
9933 中鼎,2000/05/29,-0.3968
9934 成霖,2000/05/29,0
9935 慶豐富,2000/05/29,-3.2258
9937 全國,2000/05/29,4.7244
9940 信義,2000/05/29,-1.1538
9941 裕融,2000/05/29,2.5424
9945 潤泰新,2000/05/29,3.8306
Y9999 加權指數,2000/05/26,1.4382
1101 台泥,2000/05/26,-1.1364
1102 亞泥,2000/05/26,0.8889
1103 嘉泥,2000/05/26,0
1104 環泥,2000/05/26,1.1429
1108 幸福,2000/05/26,0.5525
1109 信大,2000/05/26,0.7634
1110 東泥,2000/05/26,1.1494
1201 味全,2000/05/26,-0.4762
1203 味王,2000/05/26,3.3195
1210 大成,2000/05/26,1.2766
1213 大飲,2000/05/26,3.663
1215 卜蜂,2000/05/26,1.5306
1216 統一,2000/05/26,0.4237
1217 愛之味,2000/05/26,3.1674
1218 泰山,2000/05/26,1.4019
1219 福壽,2000/05/26,0.8
1220 台榮,2000/05/26,-1.7699
1225 福懋油,2000/05/26,2.7027
1227 佳格,2000/05/26,1.0638
1229 聯華,2000/05/26,-0.625
1231 聯華食,2000/05/26,-1.1799
1232 大統益,2000/05/26,0
1233 天仁,2000/05/26,0
1234 黑松,2000/05/26,6.3559
1235 興泰,2000/05/26,0
1236 宏亞,2000/05/26,-1.5038
1301 台塑,2000/05/26,0.8
1303 南亞,2000/05/26,1.5625
1304 台聚,2000/05/26,2.0513
1305 華夏,2000/05/26,1.087
1307 三芳,2000/05/26,2.3392
1308 亞聚,2000/05/26,1.2987
1309 台達化,2000/05/26,0
